id,手機螢幕溫度(平均),手機螢幕溫度(最大),手機背蓋溫度(平均),平均APP運作指標/小時,充電時間指標,手機電池電量,CPU跑分階級,手機外殼/包膜指標,外型平均曲率,上網頻率指標,通話頻率指標,新機/二手/老舊,內容容量比率,CPU效能等級,
1122,13.28990101,16.54761905,34.30845642,208.5292221,0.3125,83.06740312,5,0.38090384,-0.046696335,883.0372778,555.1024619,0,0.785800993,3,
1123,37.53824289,41.97619048,35.44428762,744.6458773,0.447653443,81.40665988,3,0.081532985,-0.011011368,3820.468151,3329.02005,0,0.841788292,1,
1124,29,35.38095238,65.53333333,238.8,0.04040404,77.82364015,3,0.052193411,-0.02375,186.2,0,1,0.728503276,1,
1125,36.14299375,40.33333333,37.63873291,878.4691626,0.016000001,81.14830203,3,0.056885958,-0.066225678,3718.565263,3461.265925,0,0.896039724,1,
1126,60.04761905,67.47619048,47.42,692.3,0.289719626,86.72438672,3,0.029137781,-0.04269,4393,3930,0,0.645756458,1,
1127,69.33333333,74.92857143,53.76,687.6,0.67816092,53.4992785,3,0.066654608,0.003098261,4750,4612,0,0.973465894,1,
1128,46.61904762,52.54761905,58.29333333,817.3,0.763636364,60.06493506,3,0.204442635,-0.07353,1392,1118,0,0.999097425,1,
1129,50.19047619,58.23809524,62.22666667,525.1,0.089285714,91.23376623,3,0.037393361,-0.06642,2367,1922,0,0.972058544,1,
1130,44.35714286,51.33333333,54.42,232.1,0.044776119,63.45598846,3,0.211922511,0.025456495,7789,7474,0,0.937478589,1,
1131,56.19047619,61.52380952,59.90666667,1039,0.091743119,93.84663028,3,0.058229938,-0.01728,4866,4541,1,0.955427657,1,
1132,36.30952381,44.21428571,72.13333333,240.7,0.035294118,51.56926407,3,0.19428435,-0.007472,775.3,502.1,1,0.994556659,1,
1133,26.45238095,32.26190476,73.6,178.7,0.056338028,54.49134199,3,0.128208712,-0.05732,600.5,170.1,2,0.745669827,1,
1134,56.04761905,62.61904762,54.30666667,1919,0.907407407,86.41774892,3,0.03029209,0.135722018,5791,5534,0,0.882001635,1,
1135,27.46221343,35.14285714,48.75549316,380.378693,0.059259258,66.78138905,3,0.136480585,0.052061904,2305.389417,1785.503062,0,0.826745391,1,
1136,39.76650274,48.14285714,46.71399943,1054.007062,0,71.48537448,3,0.14228645,0.003309651,4219.310094,4047.368915,0,1,1,
1137,36.9047619,42.45238095,51.74,3473,0.415584416,49.81962482,4,0.136281252,0.146858351,7235,6909,0,0.985731086,2,
1138,51.76190476,58.78571429,56.78,602.2,0.02,92.36432982,3,0.055332258,-0.0082,2514,1958,0,0.989983354,1,
1139,42.54761905,51.30952381,63.76,301.2,0.065789474,62.13924964,3,0.161939919,0.094847014,3569,3363,2,0.683495146,1,
1140,62.21428571,70.35714286,47.23333333,1529,0.588235294,83.92594319,3,0.026204657,0.012785984,5433,5057,0,0.994273054,1,
1141,62.38095238,68.69047619,47.25333333,1244,0,85.31746032,3,0.059730802,-0.05195,3373,3082,1,0.950637802,1,
1142,49.78571429,56.0952381,76.13333333,131.1,0.068181818,97.4025974,3,0.037733093,0.020940603,5364,5035,1,0.820275914,1,
1143,38.23809524,43.69047619,44.25333333,592.9,0.537634409,52.21861472,3,0.155384645,-0.1138,2073,1854,0,0.99844251,1,
1144,54.73809524,65.23809524,67.73333333,1519,0.348484848,91.01731602,3,0.136918351,0.042388145,1437,721.5,0,0.994105604,1,
1145,41.04663086,47.21428571,42.54950714,881.6321911,0.003012048,71.4186489,3,0.120101355,0.009219963,4580.111795,4310.28352,0,1,1,
1146,33.0952381,43.97619048,55.44666667,459,0.7375,76.56926407,3,0.076832108,-0.009881,587.6,115.2,1,0.928331005,1,
1147,34.83333333,38.35714286,51.45333333,617.1,0.043478261,81.98845537,3,0.057787955,-0.1253,884.9,680.1,1,0.898670889,1,
1148,34.07142857,40.61904762,58.84,545.7,0.203703704,76.94805195,3,0.088536099,-0.03249,414.8,0,0,0.898422604,1,
1149,36.14285714,49.38095238,54.76,284.2,0.265957447,91.63059163,3,0.067279495,0.139381951,1459,1068,1,0.829655549,1,
1150,67.5,70.42857143,36.36,1530,0.069444444,82.5061859,4,0.07275521,-0.06927,3796,3482,0,0.950191871,2,
1151,56.04761905,65.52380952,52.38666667,1379,0.074468085,91.97044478,3,0.044452608,0.029825475,2275,1475,0,0.999240699,1,
1152,54.71428571,60.85714286,70.53333333,652.5,0.527777778,89.43001443,4,0.063009307,-0.1318,4520,4317,0,0.720676499,2,
1153,26.0952381,29.76190476,67.2,74.46,0.18,51.38888889,3,0.136070207,-0.1749,924.1,591.9,1,0.780702727,1,
1154,43.19047619,58.73809524,58.3,924.5,0.35,92.55780377,3,0.044256434,0.018875931,795.8,0,0,0.918986027,1,
1155,30.21428571,32.4047619,70.73333333,119.7,0.333333333,50.09018759,3,0.129688427,0.117197361,2350,2263,0,0.996796515,1,
1156,37,47.54761905,58.98,309.8,0.59375,78.73376623,3,0.047233675,0.116902551,1868,1574,1,0.796810512,1,
1157,37.09990583,44.88095238,54.95583598,1105.878331,0.04040404,66.02048339,3,0.180216879,-0.05170789,3636.438664,3467.302701,1,0.986557782,1,
1158,31.35714286,36.92857143,68.6,349.8,0.107142857,51.2987013,3,0.115991123,-0.01874,1083,980.7,0,0.981770833,1,
1159,40.23809524,50.35714286,67.66666667,279.4,0.050847458,92.79460893,3,0.092037752,0.037866989,2433,2028,0,0.560455635,1,
1160,58.33333333,64.26190476,57.34666667,1836,0,56.31313131,3,0.07176166,-0.04056,4811,4650,0,1,1,
1161,62.38095238,68.69047619,47.25333333,1244,0,84.97297949,3,0.050126623,-0.05195,3373,3082,1,0.999966335,1,
1162,59.14285714,67.52380952,55.73333333,934.4,0.175438596,87.01298701,3,0.049546611,-0.06165,3625,3287,1,0.942660809,1,
1163,25.1547619,27.78571429,38.56540171,180.5140681,0.05479452,64.72287814,3,0.1600319,0.094568476,2614.087802,2437.406535,0,0.976257118,1,
1164,54.02380952,63.57142857,51.45333333,505.8,0.042857143,59.93867244,3,0.31866467,-0.1296,3265,3082,0,1,1,
1165,38.33333333,46.47619048,53.91333333,102.5,0.614285714,76.85786436,3,0.074999854,0.069361302,990.6,854.5,1,0.799831854,1,
1166,18.0400565,22.02380952,43.88507589,102.0498766,0.087281793,83.19418317,4,0.553596079,-0.004195713,1433.417115,1158.333263,0,0.995261569,2,
1167,40.9047619,45.23809524,55.56,186.7,0.163934426,86.34365648,3,0.061633885,-0.09364,3074,2801,0,0.992735118,1,
1168,61.23809524,70.0952381,51.22666667,2496,0.336734694,56.06060606,4,0.058684301,-0.004914,4044,3403,0,0.9938967,2,
1169,61.47619048,69.76190476,60.24666667,2266,0.4,84.39151584,4,0.04389945,0.000686147,3984,3523,0,0.938046798,2,
1170,44.9047619,50.61904762,47.23333333,883.1,0.01754386,93.17242964,3,0.060891028,-0.07992,2201,1970,2,1,1,
1171,18.34771874,19.95238095,25.05444082,232.7387119,0,64.61576088,4,0.021803627,-0.040100422,30.05287336,0,0,0.534855068,2,
1172,33.3558088,37.04761905,25.90349833,774.332033,0.222826093,64.05630904,3,0.118891113,0.01078047,2755.292455,2395.597773,0,0.989604115,1,
1173,23.15781802,26.42857143,37.6173172,91.62672842,0.014285714,67.04896248,3,0.187200159,0.125455812,2135.85687,1981.829496,0,0.878714859,1,
1174,67.38095238,72.38095238,52.52,1494,0.354545455,80.80808081,4,0.085010834,-0.06389,3303,2887,0,0.989300439,2,
1175,18.31421044,20.02380952,17.29484049,213.9697884,0.032786883,68.84394663,4,0.075673021,0.05510889,16.97564659,0,0,0.786954343,2,
1176,49.80952381,60.38095238,61.29333333,1221,0.885057471,92.05229239,3,0.040958323,0.071127698,1702,1050,0,0.918165695,1,
1177,41.5952381,50.5952381,74.93333333,431.5,0.491071429,93.32611833,3,0.086466514,0.066798825,3821,3496,1,0.574634831,1,
1178,29.47619048,35.45238095,46.98666667,247.6,0.285714286,77.29434555,3,0.064949103,0.078827629,2108,1778,1,0.954967872,1,
1179,18.2048645,21.61904762,43.58495076,240.2006364,0.223880604,57.88551163,3,0.086287849,0.026816713,706.9061761,525.5656512,0,0.873915553,1,
1180,32.71428571,42.64285714,62.70666667,234.4,0.018691589,52.09235209,3,0.156617507,0.148939177,1781,1521,2,0.847296828,1,
1181,21.42430333,23.61904762,35.65773773,594.8224343,0.142857149,97.8169574,4,0.181158274,-0.061987028,1078.36703,711.0447811,0,0.904881775,2,
1182,35.37372989,42.04761905,43.52590942,270.9403935,0,67.42927332,3,0.188362524,0.020298181,2983.792344,2701.035854,0,0.906619787,1,
1183,48.30952381,55.9047619,51.78,2774,0.056179775,58.82034632,4,0.1228633,0.128915939,5649,5365,0,1,2,
1184,38.07470122,44.21428571,42.56982676,1193.274817,0.139784947,66.11323647,3,0.152406156,0.014506401,4322.697372,3861.543708,0,0.93311429,1,
1185,45.25118292,48.42857143,31.11579386,719.4092786,0.314685315,81.52605269,3,0.0862526,0.003233792,4653.73078,4209.59415,0,1,1,
1186,60.69047619,64.73809524,48.28,2567,0.238095238,83.28503665,4,0.027496411,0.035546783,5094,4709,0,0.98205949,2,
1187,51.11904762,60.64285714,52.78,243.4,0.69047619,90.34992785,3,0.045802675,0.075437152,2268,1832,0,0.84080801,1,
1188,43.10135324,48.61904762,46.1016744,249.2368362,0,66.94409583,3,0.141928792,-0.042299636,4287.792389,3877.237648,0,0.987034559,1,
1189,52.95238095,60.9047619,62.41333333,1144,0.064,58.71212121,4,0.17268005,-0.04311,4984,4454,0,0.92968601,2,
1190,45.4047619,50.54761905,79.93333333,356.2,0.178571429,61.21933622,3,0.201337129,-0.4129,3914,3355,0,0.814707024,1,
1191,30.59051804,34.76190476,54.87681071,673.116054,0.028037382,67.15328604,3,0.138766855,0.20486103,3059.415131,2652.48173,0,1,1,
1192,56.71428571,67.26190476,60.48,253.1,0.019607843,92.08333206,3,0.056867916,0.087578546,2745,2227,0,0.982695684,1,
1193,55.95238095,66.45238095,65.16666667,538.9,0.289473684,92.41884233,3,0.062139023,-0.1066,3263,2672,1,0.975909446,1,
1194,15.9239749,18,32.43099213,69.95594427,0.260416657,64.25864273,3,0.046113387,0.159157544,480.7208001,171.7472325,0,0.123129942,1,
1195,10.30495271,17.16666667,30.85407511,220.8507201,0.535256386,83.25694394,6,0.335010856,0.113289878,692.5634969,411.1849961,0,0.847700577,4,
1196,64.92857143,72.73809524,53.28666667,663.3,0.094117647,54.41919192,3,0.062979653,-0.01791,4343,4064,0,0.93876022,1,
1197,35.45238095,44.26190476,71.26666667,312.9,0.047619048,78.24675325,3,0.059739415,-0.002977,2418,2204,0,0.655333004,1,
1198,46.47825986,50.83333333,47.19139099,1209.947803,0,67.67312477,3,0.127760038,-0.00770616,5383.279162,4976.069911,0,0.955537677,1,
1199,27.58716983,33.26190476,57.63978068,142.8474647,0,72.77425464,4,0.088815153,-0.045136772,1497.369966,1172.632771,0,0.998010457,2,
1200,33.83333333,41.02380952,54.74666667,551.2,0.152542373,77.23665224,3,0.055220231,-0.104,708.2,185.6,0,0.709086505,1,
1201,62.52380952,71.78571429,67,305.2,0.353846154,56.90836941,3,0.123216577,0.003707768,3605,3093,0,0.862482459,1,
1202,21.36784871,29.16666667,37.63252004,182.077725,0,68.79055523,4,0.078525282,-0.04226904,391.3990631,0,0,0.925885737,2,
1203,41.55184501,47.69047619,37.02455393,1545.173373,0.27692309,81.71152275,3,0.073261812,0.069450676,4282.077203,3617.777044,0,0.996067762,1,
1204,27.05370803,32.88095238,46.51976522,618.5362725,0,71.8296335,4,0.077943929,-0.115071207,734.2114248,204.2867765,0,0.694288671,2,
1205,56.64285714,61.95238095,43.72666667,2265,0.584615385,86.30952381,3,0.031034421,0.077225385,5465,5141,0,0.907009041,1,
1206,55.23809524,62.88095238,71.86666667,362.6,0.382352941,59.54184704,3,0.186057657,0.14176733,2433,2194,0,0.994147027,1,
1207,40,43.42857143,46.30666667,438.1,0.30952381,79.45526696,3,0.043359168,-0.07478,4172,3956,0,0.711148849,1,
1208,27.68273344,31.35714286,35.69559479,544.7735657,0.333333343,65.3188662,3,0.153134704,0.010370209,2053.289899,1498.676321,0,1,1,
1209,53.35714286,59.61904762,55.46666667,423.9,0.092307692,64.57431457,3,0.213405013,-0.03288,6544,6015,0,1,1,
1210,36.0952381,40.28571429,45.25333333,153.5,0.326923077,75.86580087,3,0.063153096,0.278178805,2982,2835,0,0.920583691,1,
1211,16.84795707,19.52380952,31.93204753,162.815763,0.276422769,57.07333458,4,0.1101349,0.19330661,254.6492752,86.14282389,0,0.677666068,2,
1212,59.5952381,63.71428571,48.63333333,840.8,0.44,90.86653665,3,0.040146742,-0.1214,6012,5734,0,0.984970251,1,
1213,25.66666667,28.73809524,68.33333333,29.63,0.08,77.30532654,3,0.085281901,-0.07034,1768,1443,0,0.743844492,1,
1214,49.78571429,55.83333333,62.5,3834,0.333333333,58.8023088,4,0.166595623,0.182346197,5822,5419,0,0.986417271,2,
1215,29.5952381,39.33333333,67.53333333,696.8,0.075268817,78.04834055,3,0.075475849,0.095326492,543.5,209.8,1,0.35842259,1,
1216,34.83333333,38.35714286,51.45333333,617.1,0.043478261,50.52308802,3,0.095140137,-0.1253,884.9,680.1,1,0.96416816,1,
1217,37.54761905,44.33333333,56.90666667,431.3,0.354166667,84.66763852,3,0.072951287,-0.06354,1823,1444,1,0.945406729,1,
1218,63.76190476,69.61904762,40.18,2270,0.642201835,83.0988456,4,0.037791535,-0.05189,4764,4162,0,0.835255772,2,
1219,19.64683751,26.07142857,48.0161794,254.1086107,0.039087947,65.30482527,3,0.159147024,0.098918088,417.0833423,110.9969548,0,0.973689297,1,
1220,25.3019322,30.66666667,33.31196086,216.7367305,0.028409092,66.97629003,3,0.178897083,0.057902601,2214.036383,1909.79614,0,0.690002978,1,
1221,55.97619048,58.76190476,55.78,537.1,0.055555556,57.05266955,3,0.15883036,-0.3079,2286,2165,1,0.993238229,1,
1222,42.65907796,46.52380952,28.82426453,857.4120327,0.67512691,66.03106255,3,0.185016274,-0.007098826,4296.482346,4016.019709,0,0.927045226,1,
1223,37.53824289,41.97619048,35.44428762,744.6458773,0.447653443,71.2541232,3,0.143996894,-0.011011368,3820.468151,3329.02005,0,1,1,
1224,45.71428571,52.73809524,56.93333333,383.7,0.184210526,91.25180375,3,0.041718736,-0.3027,2630,2496,0,0.988953039,1,
1225,55.33333333,61.95238095,74.93333333,1248,0,95.81529582,3,0.045145947,0.044539998,3910,3321,0,0.869249954,1,
1226,27.60945929,34.80952381,61.05653381,849.1894534,0.069958851,74.33948253,3,0.102344789,0.012746623,1957.341791,1381.233562,0,0.984448195,1,
1227,35.83333333,39.11904762,54.87333333,452.2,0.230769231,50.25252525,3,0.106427461,-0.1813,2157,1931,1,1,1,
1228,28.15284366,35.78571429,54.03074137,1013.15525,0.343065679,61.80466645,3,0.190709844,0.102272108,1213.687338,993.3093164,0,0.950469494,1,
1229,43.980399,49.61904762,37.78995768,995.9824242,0.0746888,67.64294253,3,0.147703052,-1.86509E-05,4692.234588,4011.614534,0,0.270985901,1,
1230,36.69047619,50.97619048,77.2,444.1,0.375,92.2866178,3,0.083461732,0.130834252,210.9,0,1,0.879377432,1,
1231,53.95238095,60.16666667,46.99333333,213.6,0.010989011,99.90981241,3,0.053098597,0.027416105,6226,5972,0,0.904053654,1,
1232,22.36683582,28.30952381,51.39388021,170.6577021,0.006779661,66.17279075,3,0.107700095,0.089721024,1279.826001,1041.623945,0,0.998230715,1,
1233,39.07142857,45.4047619,61.24666667,119.9,0.1,88.38640404,3,0.075434059,0.03042646,7687,7238,0,0.962094568,1,
1234,65.26190476,71.61904762,60.96666667,1463,0.009615385,83.6038961,4,0.105258703,-0.1661,3053,2519,0,0.983469467,2,
1235,66.38095238,73.66666667,38.8,1355,0.051948052,53.4992785,3,0.054183736,-0.1233,4961,4505,1,0.92872057,1,
1236,17.85452125,19.35714286,31.84069061,124.1528667,0.186666667,80.62166625,5,0.062220156,0.009493667,2008.954947,1824.6162,1,0.836606741,3,
1237,39.5,49.21428571,65.70666667,387.4,0.541353383,91.04385454,4,0.075575665,0.099081287,755,468.1,0,0.939625493,2,
1238,44.11904762,53.45238095,57.22666667,469.5,0,90.85497835,3,0.050814934,-0.0666,2409,2017,1,0.784194117,1,
1239,67.38095238,72.38095238,52.52,1494,0.354545455,82.89466632,4,0.0843134,-0.06389,3303,2887,0,0.956647625,2,
1240,42.72437977,50.61904762,39.84672801,441.5798696,0.651341021,67.88152359,3,0.174342453,-0.005509887,4758.849324,4132.200092,0,0.397160411,1,
1241,51.07142857,59.47619048,51.68,1357,0.24,61.41774892,3,0.180105552,-0.09368,2771,2146,1,1,1,
1242,17.37927101,21.07142857,43.19051615,86.04853966,0.318181813,64.88407657,3,0.026692372,0.065411039,494.4708075,111.1530675,0,0.442284673,1,
1243,18.30929129,22.85714286,25.22174835,330.0681668,0.364285707,64.75296281,3,0.113152705,0.150571287,459.0988034,117.8451587,0,0.808040304,1,
1244,34.9047619,43.28571429,88.4,338.1,0.373913043,51.53318903,3,0.313206851,0.060775037,584.7,198.8,0,0.517030301,1,
1245,48.73809524,56.47619048,55.00666667,465.7,0.304878049,91.72077922,3,0.047954373,-0.05734,1605,1255,0,0.964178226,1,
1246,54.92857143,63.26190476,53.94,248.6,0.041322314,96.68015529,3,0.049988877,-0.0491,6543,5982,0,0.973036038,1,
1247,50.16666667,57.33333333,55.14,921.5,0.752808989,93.0061169,3,0.05642261,-0.01087,3153,2759,0,0.988992828,1,
1248,52.23809524,57.42857143,48.49333333,219,0.172413793,96.0856472,3,0.071738176,-0.05826,5287,5032,1,0.955684761,1,
1249,43.16666667,52.5952381,56.24,512.1,0.05,61.47186147,3,0.173965618,-0.04168,2389,2225,0,0.933408045,1,
1250,55.66666667,61.42857143,52.58,1294,0.533333333,92.11760462,3,0.052919459,-0.07132,3815,3236,0,0.864043489,1,
1251,35.73809524,46.19047619,59.48666667,328,0.042253521,52.88600289,3,0.158314809,0.065312827,2127,1816,0,0.738153941,1,
1252,9.437096005,10.61904762,25.92403921,125.6172851,0.506172836,81.22770572,4,0.173961639,0.118344501,33.63266568,0,0,0.731834411,2,
1253,36.76190476,48.97619048,70.33333333,261.2,0.021978022,92.57165021,3,0.057578754,0.003936485,1015,824.4,0,0.786357666,1,
1254,24.95708938,32.5,44.36206055,269.204765,0.004830918,57.52294949,3,0.157497287,0.00496949,1565.015038,1237.934146,0,0.841961682,1,
1255,32.16666667,39.19047619,59.76666667,615.4,0.00952381,77.74170274,3,0.086403877,-0.02471,571.9,172,0,0.567499188,1,
1256,35.66666667,42.92857143,55.65333333,349.9,0.024691358,84.47103653,3,0.079078242,0.05482355,1331,1079,0,0.987606534,1,
1257,60.33333333,62.5952381,41.44666667,764.2,0.161764706,83.45959596,4,0.040601693,0.038858575,2150,1920,0,0.971729869,2,
1258,41.92857143,46.85714286,54.26,2808,0,74.2965368,4,0.050540537,-0.1186,6608,6274,0,0.848508925,2,
1259,11.01842099,14.95238095,25.07957204,82.79176681,0.385416657,83.34613508,5,0.348279089,0.031022582,278.3099596,0,0,0.545171201,3,
1260,24.29231916,30.28571429,57.91917419,295.2030504,0.030434782,67.03866656,3,0.205603436,0.023602001,1558.653494,1205.808176,0,0.783507705,1,
1261,55.66666667,61.42857143,52.58,1294,0.533333333,92.95632347,3,0.054668181,-0.07132,3815,3236,0,0.999771813,1,
1262,30.33333333,37.28571429,52.67333333,395.4,0.238636364,52.97619048,3,0.137263611,-0.03407,1061,866.8,0,0.946097442,1,
1263,35.79783703,39.66666667,27.89413198,1252.631198,0.125475287,66.6170971,3,0.152718499,0.034508176,3595.079856,3316.148246,1,0.979609549,1,
1264,42.35714286,48.85714286,70.53333333,120.7,0.337837838,59.52380952,3,0.153358102,0.106414562,1621,1183,0,0.889074355,1,
1265,16.45668684,17.5,12.67887751,253.8033432,0.046948358,64.65524735,4,0.059262279,-0.020658767,24.96767181,0,0,0.721995822,2,
1266,20.43333333,24.42857143,45.6,298.8,0.447916667,52.72366522,3,0.139651537,-0.01832,172.8,0,0,0.983251445,1,
1267,31.9047619,34.73809524,56.80666667,109.4,0.344827586,77.85112677,3,0.068958856,-0.1047,2739,2647,0,0.993116015,1,
1268,62.33333333,69.28571429,50.76666667,1840,0.23880597,56.0966811,4,0.108024381,-0.06321,4594,4125,0,0.999655336,2,
1269,57.83333333,62.57142857,38.8,477.3,0.071428571,86.29148629,4,0.031029215,-0.04025,3496,3153,0,0.927533269,2,
1270,43,48.73809524,55.44666667,388.5,0.14,95.23809524,3,0.102838024,-0.002673,8167,7765,0,0.901896446,1,
1271,40.9047619,49.04761905,70.26666667,473.5,0.043478261,90.4040404,3,0.115992546,0.259862836,1128,732.7,0,0.835790524,1,
1272,61.9047619,66.64285714,60.14666667,947.6,0.355555556,83.24314574,3,0.065543652,-0.1269,2084,1914,0,0.959907479,1,
1273,10.78665306,16.78571429,38.04350281,212.8337978,0.321766555,83.17572514,6,1.412060618,0.069059893,872.8929897,543.1500127,0,0.670447805,4,
1274,32.83333333,45,72.33333333,168.9,0.275229358,76.31673882,3,0.09577556,0.098820628,112.8,0,1,0.988749097,1,
1275,26.4047619,36.28571429,55.95333333,243,0.561904762,74.0981241,3,0.067671135,-0.003515,406.1,0,1,0.773977967,1,
1276,44.47619048,48.16666667,51.34,3351,0.174603175,52.18253968,4,0.158352643,-0.08804,6671,6338,0,1,2,
1277,19.92425973,27.11904762,37.38856506,235.738151,0.477011502,71.75075009,3,0.1075892,0.051896114,767.2025768,369.5097369,0,0.904595494,1,
1278,23.32619048,28.80952381,71.93333333,157.6,0.155844156,53.57142857,3,0.183976114,-0.03342,1044,526.9,0,0.95374258,1,
1279,27.85357085,32.16666667,41.02131144,198.5453761,0,66.10109901,4,0.150476784,-0.080320388,2278.850285,1882.275812,0,0.988746569,2,
1280,58,62.78571429,54.18666667,2706,0.024390244,84.32021907,4,0.062680252,0.172541361,5020,4834,0,1,2,
1281,34.11904762,43.11904762,76.53333333,260.3,0.265306122,50.88383838,3,0.233376965,0.042267588,37.17,0,0,0.905517937,1,
