手機螢幕溫度(最大),手機背蓋溫度(平均),平均APP運作指標/小時,手機電池電量,內容容量比率,Underclocking
65.28571429,46.03333333,1225,84.18109668,0.987594621,0
36.21428571,21.63552094,452.6810063,66.19805536,0.947827816,0
46.73809524,77.37974548,1682.18863,67.95222495,0.946222842,1
46.73809524,77.37974548,1682.18863,81.77778296,0.940615654,1
17.5,12.67887751,253.8033432,68.27448586,0.643779159,0
59.38095238,68.2,1043,61.70634921,0.466384069,0
31.95238095,41.43812307,329.5703906,72.4274886,0.763794482,1
27.95238095,52.47333333,227,53.53535354,0.955224441,0
51.5,69.86666667,555.2,92.2375372,0.86829482,0
28.21428571,40.09418996,658.7738561,64.33380658,0.998181546,0
70.52380952,56.93333333,1412,84.54710536,0.965767386,1
66.57142857,71.8,1255,88.80999011,0.987718164,0
20.21428571,22.5542806,206.2224197,69.00661392,0.858459115,0
34.64285714,35.51963298,631.5801296,67.00058709,1,0
64.71428571,68.93333333,532.1,91.54040404,0.984220487,1
45.88095238,58.15333333,638.1,52.83189033,0.992046552,1
61.95238095,74.93333333,1248,95.63315425,0.942572686,1
17.16666667,21.16407649,137.2735941,64.46261982,0.853786926,0
48.76190476,64.86,686.2,60.4978355,0.886002497,0
54.45238095,52.88666667,2135,89.46608947,0.814690365,1
46.5,56,545.8,79.38311688,0.595190296,1
12.38095238,25.12696075,48.1329607,82.62701508,0.865630627,0
59.95238095,66.17333333,402.9,90.24170274,0.980515151,0
44.83333333,67.33333333,3682,49.85569986,0.976154296,1
10.66666667,4.206761996,221.3132071,81.28188911,0.862121103,0
41.9047619,37.15070343,1145.252048,66.05662145,0.942114532,0
61.61904762,67.53333333,35.65,91.46825397,0.978558421,1
33.23809524,47.57333333,884.1,49.58513709,1,0
64.95238095,58.06666667,970.9,95.83333333,0.910592736,1
43.80952381,59.04,817.1,84.24940274,0.923349766,0
39.14285714,59.86666667,270.1,76.47907648,0.709312127,0
45.73809524,68.46666667,422.9,75.84776335,0.985842569,0
10.4047619,30.38001505,110.9462126,85.7783338,0.787229955,0
32.16666667,59.22666667,57.41,77.98128598,0.972068665,0
57.16666667,51.32666667,813.5,61.41774892,0.955810893,1
47.33333333,46.64362081,187.6062256,67.58810175,0.971297204,0
49.04761905,50.98658244,962.7393229,67.13022204,0.97951597,0
50.97619048,47.08800252,507.3022429,81.57939151,0.405017138,1
45.52380952,67.13333333,194.9,85.75184349,0.930997914,1
69.5952381,57.5,230.8,59.92063492,0.990756501,0
38.78571429,44.29504903,526.373388,66.09672318,0.955683172,0
58.66666667,50.24,335.1,59.7041847,0.944461865,0
37.38095238,57.58,416.7,82.10495984,0.898886827,1
50.57142857,40.28485616,1304.31836,67.70688236,0.950009644,1
38.26190476,68.86666667,355.3,77.5974026,0.610142704,1
49.61904762,37.78995768,995.9824242,71.33498328,1,0
60.92857143,26.93333333,2887,83.11688312,0.908674265,0
45.28571429,54.42,558.4,52.52525253,0.921076899,1
42.83333333,52.64666667,428.3,84.43804097,0.971598148,0
31.26190476,53.22278341,240.3031566,66.78598454,0.363145053,1
34.9047619,36.3858668,1083.155093,74.03675798,0.988996923,1
71.71428571,49.58,1152,55.62770563,0.974874739,0
50.64285714,52.45774841,1440.71069,81.71141327,0.961775601,1
50.4047619,56.78666667,2487,91.10231088,0.999970829,0
39.33333333,37.52384694,1531.333088,66.75167991,0.731561244,1
54.14285714,54.86,2204,58.89249639,0.996678371,0
49.19047619,58.33333333,670,90.27777778,0.958393917,1
60.11904762,56.28,1516,89.75468975,0.912454497,1
64.04761905,50.46666667,504.9,84.4366136,0.997712578,0
51.33333333,54.42,232.1,96.02944655,0.963707605,1
30.92857143,63.98666667,665.2,52.77777778,0.853237239,1
53.5952381,66.66666667,752.2,91.894657,0.991063111,0
48.52380952,40.9,632,86.10968091,0.976608777,0
43.61904762,63.88666667,3699,82.61723433,0.999325388,0
44.19047619,51.66,189,85.12336139,0.791717373,1
64.42857143,63.5,257.9,92.61833438,0.86697548,1
67.4047619,58.47333333,565,90.9992785,0.799454081,1
59.85714286,60.12,2565,91.85349222,0.979891539,1
30.23809524,61.50205994,265.1285467,57.86761077,0.82552582,1
59.14285714,51.16,267.9,98.43073593,0.867458766,0
16.26190476,28.8250707,291.2754909,83.03070126,0.763187051,0
30.92857143,52.50787862,392.4311521,66.7850153,0.916751802,0
59.97619048,58.78666667,2554,91.64210298,0.992696267,0
15.38095238,22.85042827,258.1919978,83.4814619,0.995983441,0
41.54761905,87.53333333,153.8,83.91642378,0.902332317,1
66.97619048,91.06666667,731.1,82.55772006,0.991654119,0
48.4047619,31.45546977,386.8783534,66.86656519,0.974820375,0
26.11904762,59.56,137.2,75.54112554,0.526514718,0
24.02380952,33.65917969,544.4524895,70.26551033,0.926231325,0
61.78571429,63.41333333,311.1,96.61980377,0.845794845,1
60.38095238,44.99333333,272.2,93.65079365,0.925216467,0
19.54761905,31.36030579,145.0240682,65.32845189,0.272715509,1
67.57142857,52.61333333,2522,85.84054834,0.882928297,0
52.54761905,60.54,212.7,92.21516368,0.79294464,1
19.61904762,43.10770671,457.6856334,69.57727662,0.861397088,0
56.97619048,67.26666667,429.1,91.66022391,0.934963151,1
34.78571429,51.81333333,372.1,77.22316797,0.979883338,0
66.14285714,72.26666667,574.1,57.01659452,0.993171666,0
37.23809524,37.22974396,703.425807,64.13818696,0.86205858,1
33.66666667,41.61154429,142.7763819,66.82163586,1,0
33.21428571,37.47961934,480.453598,58.62909185,0.819776952,1
46.19047619,45.6458842,1095.026139,81.74253142,1,0
38.78571429,44.29504903,526.373388,70.62042114,1,0
68.35714286,45.79333333,990.9,83.95121286,0.972322363,0
43.54761905,53.51333333,615.2,82.90123639,0.998809871,0
56.76190476,57.03333333,604.4,91.21572872,0.977953121,0
24.04761905,43.9719696,239.633609,69.54479847,0.649040103,0
48.97619048,70.33333333,261.2,91.34199134,0.792882462,1
15.71428571,35.38175456,76.09455017,99.39799904,0.681443572,1
37.78571429,64.58,121.1,52.0021645,0.350865902,1
24.02380952,33.65917969,544.4524895,56.78387536,0.844410717,1
53.21428571,45.98666667,68.4,96.23015873,0.797987305,1
59.97619048,49.38,344.3,95.72510823,0.855183043,1
50.69047619,63.06,562.8,92.38816739,0.694321605,1
39.9047619,63.14229838,1516.667125,70.42255848,1,0
41.07142857,31.77468872,547.3588481,71.11681227,1,0
49.38095238,47.77333333,1047,93.61471861,0.741587445,1
25.5,34.57603963,448.8908203,65.0039728,0.966015144,1
60.16666667,44.49333333,1467,94.05887921,0.997409143,0
64.95238095,32.39333333,2536,53.75180375,0.998835597,0
41.45238095,67.53333333,418.4,54.54545455,0.668819696,1
56.26190476,58.94,807.7,60.73232323,0.998557825,0
22.11904762,41.96850586,192.4423986,65.39184639,0.936170967,1
67.11904762,64.63333333,1515,86.81457431,0.997328986,0
41.30952381,58.29333333,534.6,78.12049062,0.64677669,1
49.38095238,47.77333333,1047,61.32756133,0.908279053,0
60.19047619,50.47333333,341.9,96.44987149,0.978333525,1
21,35.00620779,24.84865087,97.81327295,0.50430578,1
47.9047619,51.28666667,1012,85.53739023,0.996494645,1
20.45238095,45.78859965,138.8040173,69.45256899,0.844323874,0
62.5,51.80666667,899.7,85.02055806,0.996938295,0
57.83333333,55.50666667,606.8,90.24170274,0.98739413,0
35.78571429,54.03074137,1013.15525,67.6677169,0.999558657,0
44.35714286,22.6,780.8,51.71356421,1,1
12.07142857,17.20232137,185.0099333,91.11873114,0.045944087,1
47.04761905,40.9345576,1439.196712,71.64149843,0.995644211,0
43.4047619,63.64666667,368.3,78.26479076,0.675210084,1
66.19047619,47.1,1547,53.93217893,1,0
59.26190476,55.05333333,1447,91.01731602,0.94136549,0
54.47619048,55.18,3923,91.30572685,0.999952627,0
60.95238095,86,497,92.78820053,0.82892287,1
55.02380952,61.84666667,914.6,94.3001443,0.753795084,1
57,67.66666667,1088,61.56204906,0.901195815,0
53.88095238,51.62666667,882.3,95.02736473,1,0
60,33.94666667,130.2,60.85858586,1,0
28.80952381,54.16,313.4,53.31890332,0.923969302,0
37.02380952,61.89333333,201.7,80.58420868,0.857858005,1
53.88095238,51.62666667,882.3,94.94949495,0.797424794,0
40.23809524,49.30402629,692.78988,66.7374114,0.769341826,1
45.64285714,61.5,427.6,52.88600289,0.984518905,1
27.83333333,34.13929749,370.7291489,73.38829524,0.991915405,1
53.92857143,70.8,277.1,92.76594963,0.986513989,1
37.04761905,49.79757182,129.2136971,66.4247996,0.953347743,0
41.07142857,31.77468872,547.3588481,81.10751953,0.974748433,1
39.66666667,27.89413198,1252.631198,80.61009648,1,0
42.80952381,44.16964213,305.9385789,67.47799609,0.860440493,1
22.35714286,40.97889201,370.6667776,83.31977684,0.985414199,0
47.71428571,58.42,74.53,50.79365079,1,0
47.66666667,50.67333333,952,52.47113997,0.888236391,1
45.16666667,58.79561869,393.9281977,65.92509834,0.990893066,0
46.47619048,62.78,417.9,79.27489177,0.802904915,1
8.5,3.499667167,61.83872722,81.24586223,0.002952614,0
41.16666667,118.0666667,272.1,84.29362944,0.466963438,1
50.14285714,40.245224,728.4530007,67.63173353,0.015376785,1
33.21428571,37.47961934,480.453598,66.03945518,1,0
48.19047619,34.10086314,723.4400844,71.45072769,0.986672278,1
67.5,53.14666667,2736,89.91702742,0.852310983,1
48.5952381,64.46,230.9,84.30689041,0.89490315,1
28.9047619,65.22,250.5,54.47330447,0.898485116,0
50.54761905,79.93333333,356.2,93.3982684,0.706808233,1
30.28571429,70.6,366.5,77.85842691,0.403228159,1
39.21428571,59.11731466,929.5351338,70.48006129,1,0
60.83333333,60.21333333,1230,90.9992785,0.827158484,0
21.97619048,43.3739268,298.1415975,97.2452372,0.833276093,1
55.5,52.82666667,307.8,91.39489012,0.999897855,0
21.42857143,32.66126251,36.78632291,57.42926645,0.490360498,0
54.21428571,51.08666667,528.4,59.99278499,0.960982444,0
73.9047619,50.47333333,1316,83.6038961,0.919010804,0
40.33333333,37.63873291,878.4691626,66.18493813,0.9380458,0
34.0952381,52.11715698,637.9699664,68.37044394,0.738650799,1
23.11904762,32.61333333,299.1,77.63213246,0.717447818,0
19.61904762,43.10770671,457.6856334,58.28661898,0.743225634,0
19.5952381,22.89607239,398.9391931,63.78887564,0.915565014,0
16.9047619,16.57833354,148.757734,62.45565613,0.877875456,0
37.61904762,49.4,389,81.20751106,1,0
41.02380952,54.74666667,551.2,51.82178932,0.97989403,1
44.19047619,51.66,189,77.94011544,0.903968273,1
28.80952381,46.02963257,166.8082665,66.83737329,0.938885331,0
34.45238095,55.78,20.59,73.73737374,0.586258948,0
56.26190476,44.80666667,1638,89.68253968,0.857229914,0
62.35714286,58.52666667,348.6,59.45165945,0.970538075,1
36.71428571,36.661527,836.2393028,67.25864776,0.918671668,0
47.04761905,39.65668996,142.0935993,66.21725556,0.579403758,1
36.85714286,70.13333333,185.7,80.41945282,0.741805185,1
54.47619048,55.18,3923,89.62842713,0.8869365,0
10.73809524,31.59331767,220.668109,87.13975261,0.669402301,0
38.80952381,62.44666667,283.8,83.79283354,0.974343738,0
32.07142857,49.26666667,300.6,52.86796537,0.986394185,0
32.42857143,40.7528712,94.13694308,73.11911699,0.765549839,1
31.07142857,60.98810323,299.7243893,64.86426227,1,0
35.07142857,54.37880452,796.5952205,74.85415706,0.99876684,1
48.61904762,46.1016744,249.2368362,67.7715886,0.979856074,0
34.73809524,54.15333333,23.4,49.04401154,0.928850325,0
50.80952381,60.39333333,173.1,59.05483405,0.996028129,1
35.80952381,46.94,706.2,78.11726985,0.965773265,0
32.38095238,61.01333333,110.1,74.26046176,0.579534215,0
12.35714286,21.51118469,107.7380265,82.60224912,0.758406639,0
56.83333333,63.26666667,3786,91.267558,0.960040404,0
50.69047619,49.14,1047,94.57700635,0.992612657,0
40.35714286,36.3388265,607.9476742,66.91014823,0.87320888,1
54.83333333,54.51333333,129,95.77450516,0.811874886,1
55.07142857,65.91333333,519.9,91.01731602,0.984256736,0
52.5952381,38.97333333,132,63.94300144,0.990667641,1
49.21428571,65.70666667,387.4,90.2958153,0.716836872,1
33.54761905,35.17354329,229.9789651,71.91842497,0.844018102,1
48.26190476,57.89333333,183.8,88.62967726,0.971827319,1
12.07142857,17.20232137,185.0099333,83.38333463,0.553906977,0
18.73809524,20.31333333,187.5,73.03391053,0.34604126,0
37.83333333,32.15849304,606.3749811,65.07642399,0.811599672,1
35.38095238,36.77633921,266.3690072,67.67097256,0.463918602,1
50.33333333,61.82666667,273.5,59.74025974,0.906867357,0
64.26190476,67.4,2181,89.80880231,0.912560542,1
18.64285714,27.41773224,137.3283209,83.83279437,0.934519797,0
26.07142857,48.0161794,254.1086107,71.32497452,0.866779387,1
31,43.3950297,190.5983904,72.60336815,0.864797533,1
63.54761905,53.67333333,1259,89.82808313,0.99892603,0
38.57142857,35.16209666,251.2616064,70.12603122,0.775353465,1
17.83333333,25.92403921,398.1484687,98.30252121,0.37543419,1
41,55.46666667,922.2,85.25097618,0.977055114,1
59.26190476,55.05333333,1447,92.22167697,0.977893081,0
49.61904762,54.30666667,505.1,92.48300339,0.910292758,0
38.78571429,22.32152049,1166.433351,65.85099055,0.958812475,0
43.11904762,53.62666667,734.3,77.3989899,0.783697085,0
30.28571429,70.6,366.5,74.6031746,0.412028111,1
43.04761905,58.75333333,18.56,82.52164502,0.920093458,1
22.35714286,40.97889201,370.6667776,98.01448253,0.930041492,0
51.61904762,59.72,998.6,94.24603175,0.558625775,1
64.71428571,68.93333333,532.1,60.02886003,0.959847673,0
54.73809524,45.98666667,847.4,92.15580191,0.976682676,1
69.76190476,60.24666667,2266,56.0966811,0.971710028,0
50.28571429,69.6,157.6,92.79128177,0.91426163,1
57.45238095,75.13333333,256.2,93.27679039,0.850126875,1
49.64285714,45.65333333,436.9,60.13708514,0.978806329,0
38.57142857,35.16209666,251.2616064,65.75037468,0.100773171,1
13.61904762,22.56653595,30.70598319,95.96200989,0.561823428,1
35,61.24,379.6,77.35778589,0.883122547,0
60.04761905,62.98,517.7,94.90156717,0.652811302,1
37.16666667,67.06666667,131.1,79.87541786,0.902099508,0
28.35714286,37.57193502,1169.82732,65.09712884,0.999793346,0
37.35714286,32.72,645.4,51.19047619,0.999089705,0
55.61904762,55.09333333,1631,91.09203807,0.987309125,1
28.14285714,52.37508647,1268.10141,67.41386838,0.818784237,0
22.35714286,40.97889201,370.6667776,81.36647484,0.715339839,0
68.61904762,52.30666667,1422,54.7979798,1,0
31.71428571,64.76666667,148.6,50.12626263,0.830244053,1
70.47619048,37.59333333,763.4,79.88816739,0.971426546,0
71.26190476,65.38666667,482.5,87.76897394,0.92904,0
22.9047619,15.9242363,407.263972,56.90623142,0.695752323,0
45.97619048,64.60666667,586.4,78.6976912,0.728229976,0
28,58.42,246.5,77.52962233,0.876401434,1
28.88095238,63.14666667,234,74.38672439,0.456784227,1
68.64285714,67.06666667,1613,84.26290004,0.863413209,0
28.80952381,41.65869141,318.2168752,72.1851277,0.993375659,0
31.26190476,53.22278341,240.3031566,64.94429756,0.518151428,1
41.52380952,52.68,357,83.78508557,0.989691889,0
38.42857143,43.94666667,3839,73.52092352,0.743596891,0
48.16666667,51.34,3351,78.08441558,0.806961566,0
24.02380952,33.65917969,544.4524895,68.31117724,0.829032063,0
32.57142857,49.79977417,261.9067674,65.19846861,0.943668434,0
49.71428571,43.72980245,1113.714695,67.80234542,0.981711328,0
39.33333333,54.7,124.2,78.78787879,0.762827954,0
49.11904762,84.6,633.1,60.26334776,0.838652146,1
60.83333333,72.66666667,668.4,59.61399711,0.960023302,0
58.04761905,80.8,920,92.23655142,0.811254396,1
67.9047619,49.40666667,95.41,87.82144499,0.965944116,1
18.04761905,37.91819509,162.6725849,99.56392421,0.917082906,0
63.97619048,44.5,699.7,91.74424927,0.985193518,1
22.61904762,32.08591461,540.0669793,58.21286008,0.632181644,1
46.80952381,82.06666667,200.3,84.01937349,0.720717415,1
28.5952381,58.40394084,232.7855496,65.33358445,0.999890774,0
32.42857143,40.7528712,94.13694308,58.68644803,0.769688427,1
48.52380952,40.9,632,91.28787879,0.720748327,1
46.54761905,61.04666667,496.3,83.61235095,0.975015062,0
39.54761905,66.34666667,387.4,78.1024531,0.606680148,1
45.64285714,61.5,427.6,79.04040404,0.698031611,1
49.04761905,50.98658244,962.7393229,81.75646393,0.936188996,1
31.76190476,52.42666667,1069,77.6609469,1,0
49.30952381,76.93333333,69.13,83.34591449,0.993723683,1
36.4047619,60.62,420.3,75.01803752,0.543439624,1
48.04761905,38.34868113,799.2727683,71.31915166,1,0
51.5952381,65.92,2365,58.73015873,0.995532865,1
36.21428571,21.63552094,452.6810063,62.91280146,0.988534927,0
57.07142857,54.06666667,50.04,64.21356421,0.832037005,0
23.4047619,45.23780314,172.7553677,97.31381674,0.837171912,1
13.57142857,34.36129761,167.3802633,82.57619949,0.665367348,1
54.73809524,51.26666667,616.9,92.31945691,0.995843542,0
23.83333333,47.82212321,71.57732534,71.42313516,0.14710252,1
40.38095238,20.39680608,720.2017971,65.81912091,0.963159204,0
33.5,43.25020345,218.6871483,66.7113923,0.985473399,1
37.02380952,69.90575663,994.0384408,68.49225934,0.959323583,0
34,46.61208089,326.6892785,66.65494825,0.914418995,1
27.83333333,34.13929749,370.7291489,67.51514643,0.941543996,0
29.0952381,50.72666667,226.2,77.81864029,0.978091322,0
62.21428571,47.56666667,2119,85.64948433,0.991401645,0
38.76190476,79.6,24.62,51.38888889,0.910631741,1
16.47619048,23.66881816,108.1353904,61.79271155,0.345050007,1
35.54761905,55.48,808.8,73.21428571,0.836868282,0
17.95238095,43.08009339,102.8369017,83.52907361,0.451460332,1
34,46.61208089,326.6892785,59.26671925,0.774555922,1
49.73809524,55.29333333,333.8,89.93506494,0.806633889,0
33.26190476,57.63978068,142.8474647,59.42117428,0.989056647,0
19.61904762,35.56687164,268.0952081,65.58288034,0.686668277,0
19.54761905,31.36030579,145.0240682,65.99665485,0.707998965,1
50.45238095,56.48666667,785.6,91.70843144,0.986394558,1
54.11904762,62.15333333,208.4,92.59722304,0.838412853,0
45.16666667,58.79561869,393.9281977,71.42696394,1,0
49.64285714,45.65333333,436.9,91.61255411,0.935910231,0
38.47619048,48.31663513,985.2432338,67.33814477,0.821691751,0
41.88095238,57.19333333,451.9,54.16666667,0.991318022,0
52.30952381,69.2,365.4,91.65528711,0.939486553,0
28.80952381,54.16,313.4,78.13761467,0.976917128,0
46.38095238,53.99561564,1506.969725,81.78112628,0.916141272,1
66.83333333,51.44,1228,86.48989899,0.905836795,0
45.64285714,56.42,147.2,84.17841052,0.927533703,0
35.07142857,54.37880452,796.5952205,67.26323315,0.942276239,0
56.26190476,44.80666667,1638,91.29534134,0.998059065,0
54.0952381,57.70666667,764.2,60.17316017,0.913545766,0
64.02380952,58.62,2017,58.92857143,0.910401003,1
41,44.11408997,200.607494,65.66450916,0.978335559,0
50.5952381,61.64666667,137.3,95.60006662,0.989845867,1
49.61904762,54.30666667,505.1,60.15512266,0.9996302,0
48.11904762,49.53328959,1511.82926,67.87527998,0.954551995,1
64,74.46666667,765.9,92.29434613,0.970367624,0
50.14285714,40.245224,728.4530007,67.55043957,0.846687555,0
45.95238095,59.23333333,661.7,85.37826964,0.87101697,1
38.88095238,60.42,161,84.04542836,0.971877181,0
48.57142857,60.42915853,1762.900098,67.88732293,0.982799888,0
26.5952381,49.86666667,149.1,52.74170274,0.939455763,0
22.45238095,46.38106791,146.7107949,83.20281032,0.817724989,1
18.33333333,48.35640971,152.4696693,99.64989618,0.863397658,1
61.33333333,63.96,387.9,89.8989899,0.927906121,0
54.73809524,70.13333333,1193,92.18294687,0.874123527,1
63.28571429,74.46666667,1144,59.74025974,0.960012304,0
